datetime,height,temperature
2022-06-20T06:05:00+03:00,400,10.3
2022-06-20T06:05:00+03:00,450,9.96
2022-06-20T06:05:00+03:00,500,9.62
2022-06-20T06:05:00+03:00,550,9.27
2022-06-20T06:05:00+03:00,600,8.92
2022-06-20T06:10:00+03:00,0,12.9
2022-06-20T06:10:00+03:00,50,12.75
2022-06-20T06:10:00+03:00,100,12.39
2022-06-20T06:10:00+03:00,150,11.99
2022-06-20T06:10:00+03:00,200,11.63
2022-06-20T06:10:00+03:00,250,11.23
2022-06-20T06:10:00+03:00,300,10.86
2022-06-20T06:10:00+03:00,350,10.51
2022-06-20T06:10:00+03:00,400,10.18
2022-06-20T06:10:00+03:00,450,9.86
2022-06-20T06:10:00+03:00,500,9.54
2022-06-20T06:10:00+03:00,550,9.21
2022-06-20T06:10:00+03:00,600,8.88
2022-06-20T06:15:00+03:00,0,13.03
2022-06-20T06:15:00+03:00,50,12.73
2022-06-20T06:15:00+03:00,100,12.27
2022-06-20T06:15:00+03:00,150,11.81
2022-06-20T06:15:00+03:00,200,11.48
2022-06-20T06:15:00+03:00,250,11.16
2022-06-20T06:15:00+03:00,300,10.85
2022-06-20T06:15:00+03:00,350,10.56
2022-06-20T06:15:00+03:00,400,10.27
2022-06-20T06:15:00+03:00,450,10.01
2022-06-20T06:15:00+03:00,500,9.77
2022-06-20T06:15:00+03:00,550,9.51
2022-06-20T06:15:00+03:00,600,9.26
2022-06-20T06:20:00+03:00,0,13.0
2022-06-20T06:20:00+03:00,50,12.71
2022-06-20T06:20:00+03:00,100,12.23
2022-06-20T06:20:00+03:00,150,11.84
2022-06-20T06:20:00+03:00,200,11.5
2022-06-20T06:20:00+03:00,250,11.12
2022-06-20T06:20:00+03:00,300,10.79
2022-06-20T06:20:00+03:00,350,10.49
2022-06-20T06:20:00+03:00,400,10.19
2022-06-20T06:20:00+03:00,450,9.91
2022-06-20T06:20:00+03:00,500,9.64
2022-06-20T06:20:00+03:00,550,9.36
2022-06-20T06:20:00+03:00,600,9.08
2022-06-20T06:25:00+03:00,0,13.09
2022-06-20T06:25:00+03:00,50,12.71
2022-06-20T06:25:00+03:00,100,12.26
2022-06-20T06:25:00+03:00,150,11.8
2022-06-20T06:25:00+03:00,200,11.43
2022-06-20T06:25:00+03:00,250,11.06
2022-06-20T06:25:00+03:00,300,10.73
2022-06-20T06:25:00+03:00,350,10.42
2022-06-20T06:25:00+03:00,400,10.12
2022-06-20T06:25:00+03:00,450,9.83
2022-06-20T06:25:00+03:00,500,9.56
2022-06-20T06:25:00+03:00,550,9.27
2022-06-20T06:25:00+03:00,600,8.99
2022-06-20T06:30:00+03:00,0,12.96
2022-06-20T06:30:00+03:00,50,12.71
2022-06-20T06:30:00+03:00,100,12.25
2022-06-20T06:30:00+03:00,150,11.76
2022-06-20T06:30:00+03:00,200,11.31
2022-06-20T06:30:00+03:00,250,10.93
2022-06-20T06:30:00+03:00,300,10.55
2022-06-20T06:30:00+03:00,350,10.2
2022-06-20T06:30:00+03:00,400,9.88
2022-06-20T06:30:00+03:00,450,9.57
2022-06-20T06:30:00+03:00,500,9.28
2022-06-20T06:30:00+03:00,550,8.99
2022-06-20T06:30:00+03:00,600,8.69
2022-06-20T06:35:00+03:00,0,12.89
2022-06-20T06:35:00+03:00,50,12.64
2022-06-20T06:35:00+03:00,100,12.29
2022-06-20T06:35:00+03:00,150,11.9
2022-06-20T06:35:00+03:00,200,11.5
2022-06-20T06:35:00+03:00,250,11.14
2022-06-20T06:35:00+03:00,300,10.82
2022-06-20T06:35:00+03:00,350,10.51
2022-06-20T06:35:00+03:00,400,10.19
2022-06-20T06:35:00+03:00,450,9.88
2022-06-20T06:35:00+03:00,500,9.58
2022-06-20T06:35:00+03:00,550,9.27
2022-06-20T06:35:00+03:00,600,8.96
2022-06-20T06:40:00+03:00,0,12.84
2022-06-20T06:40:00+03:00,50,12.64
2022-06-20T06:40:00+03:00,100,12.28
2022-06-20T06:40:00+03:00,150,11.93
2022-06-20T06:40:00+03:00,200,11.56
2022-06-20T06:40:00+03:00,250,11.18
2022-06-20T06:40:00+03:00,300,10.83
2022-06-20T06:40:00+03:00,350,10.5
2022-06-20T06:40:00+03:00,400,10.18
2022-06-20T06:40:00+03:00,450,9.87
2022-06-20T06:40:00+03:00,500,9.55
2022-06-20T06:40:00+03:00,550,9.23
2022-06-20T06:40:00+03:00,600,8.9
2022-06-20T06:45:00+03:00,0,12.88
2022-06-20T06:45:00+03:00,50,12.63
2022-06-20T06:45:00+03:00,100,12.25
2022-06-20T06:45:00+03:00,150,11.86
2022-06-20T06:45:00+03:00,200,11.51
2022-06-20T06:45:00+03:00,250,11.15
2022-06-20T06:45:00+03:00,300,10.76
2022-06-20T06:45:00+03:00,350,10.41
2022-06-20T06:45:00+03:00,400,10.09
2022-06-20T06:45:00+03:00,450,9.78
2022-06-20T06:45:00+03:00,500,9.47
2022-06-20T06:45:00+03:00,550,9.14
2022-06-20T06:45:00+03:00,600,8.82
2022-06-20T06:50:00+03:00,0,12.93
2022-06-20T06:50:00+03:00,50,12.64
2022-06-20T06:50:00+03:00,100,12.21
2022-06-20T06:50:00+03:00,150,11.84
2022-06-20T06:50:00+03:00,200,11.46
2022-06-20T06:50:00+03:00,250,11.05
2022-06-20T06:50:00+03:00,300,10.71
2022-06-20T06:50:00+03:00,350,10.38
2022-06-20T06:50:00+03:00,400,10.06
2022-06-20T06:50:00+03:00,450,9.75
2022-06-20T06:50:00+03:00,500,9.44
2022-06-20T06:50:00+03:00,550,9.12
2022-06-20T06:50:00+03:00,600,8.8
2022-06-20T06:55:00+03:00,0,12.99
2022-06-20T06:55:00+03:00,50,12.65
2022-06-20T06:55:00+03:00,100,12.17
2022-06-20T06:55:00+03:00,150,11.75
2022-06-20T06:55:00+03:00,200,11.36
2022-06-20T06:55:00+03:00,250,11.06
2022-06-20T06:55:00+03:00,300,10.7
2022-06-20T06:55:00+03:00,350,10.38
2022-06-20T06:55:00+03:00,400,10.08
2022-06-20T06:55:00+03:00,450,9.81
2022-06-20T06:55:00+03:00,500,9.54
2022-06-20T06:55:00+03:00,550,9.27
2022-06-20T06:55:00+03:00,600,8.99
2022-06-20T07:00:00+03:00,0,13.01
2022-06-20T07:00:00+03:00,50,12.7
2022-06-20T07:00:00+03:00,100,12.3
2022-06-20T07:00:00+03:00,150,11.87
2022-06-20T07:00:00+03:00,200,11.51
2022-06-20T07:00:00+03:00,250,11.12
2022-06-20T07:00:00+03:00,300,10.75
2022-06-20T07:00:00+03:00,350,10.42
2022-06-20T07:00:00+03:00,400,10.1
2022-06-20T07:00:00+03:00,450,9.79
2022-06-20T07:00:00+03:00,500,9.49
2022-06-20T07:00:00+03:00,550,9.17
2022-06-20T07:00:00+03:00,600,8.86
2022-06-20T07:05:00+03:00,0,13.07
2022-06-20T07:05:00+03:00,50,12.66
2022-06-20T07:05:00+03:00,100,12.19
2022-06-20T07:05:00+03:00,150,11.77
2022-06-20T07:05:00+03:00,200,11.52
2022-06-20T07:05:00+03:00,250,11.13
2022-06-20T07:05:00+03:00,300,10.77
2022-06-20T07:05:00+03:00,350,10.44
2022-06-20T07:05:00+03:00,400,10.15
2022-06-20T07:05:00+03:00,450,9.86
2022-06-20T07:05:00+03:00,500,9.58
2022-06-20T07:05:00+03:00,550,9.27
2022-06-20T07:05:00+03:00,600,8.97
2022-06-20T07:10:00+03:00,0,13.16
2022-06-20T07:10:00+03:00,50,12.69
2022-06-20T07:10:00+03:00,100,12.17
2022-06-20T07:10:00+03:00,150,11.72
2022-06-20T07:10:00+03:00,200,11.38
2022-06-20T07:10:00+03:00,250,11.05
2022-06-20T07:10:00+03:00,300,10.75
2022-06-20T07:10:00+03:00,350,10.46
2022-06-20T07:10:00+03:00,400,10.18
2022-06-20T07:10:00+03:00,450,9.93
2022-06-20T07:10:00+03:00,500,9.7
2022-06-20T07:10:00+03:00,550,9.45
2022-06-20T07:10:00+03:00,600,9.2
2022-06-20T07:15:00+03:00,0,13.22
2022-06-20T07:15:00+03:00,50,12.76
2022-06-20T07:15:00+03:00,100,12.25
2022-06-20T07:15:00+03:00,150,11.85
2022-06-20T07:15:00+03:00,200,11.52
2022-06-20T07:15:00+03:00,250,11.17
2022-06-20T07:15:00+03:00,300,10.84
2022-06-20T07:15:00+03:00,350,10.53
2022-06-20T07:15:00+03:00,400,10.25
2022-06-20T07:15:00+03:00,450,9.98
2022-06-20T07:15:00+03:00,500,9.72
2022-06-20T07:15:00+03:00,550,9.44
2022-06-20T07:15:00+03:00,600,9.16
2022-06-20T07:20:00+03:00,0,13.22
2022-06-20T07:20:00+03:00,50,12.7
2022-06-20T07:20:00+03:00,100,12.24
2022-06-20T07:20:00+03:00,150,11.78
2022-06-20T07:20:00+03:00,200,11.39
2022-06-20T07:20:00+03:00,250,11.1
2022-06-20T07:20:00+03:00,300,10.77
2022-06-20T07:20:00+03:00,350,10.47
2022-06-20T07:20:00+03:00,400,10.18
2022-06-20T07:20:00+03:00,450,9.91
2022-06-20T07:20:00+03:00,500,9.65
2022-06-20T07:20:00+03:00,550,9.38
2022-06-20T07:20:00+03:00,600,9.11
2022-06-20T07:25:00+03:00,0,13.59
2022-06-20T07:25:00+03:00,50,12.88
2022-06-20T07:25:00+03:00,100,12.23
2022-06-20T07:25:00+03:00,150,11.64
2022-06-20T07:25:00+03:00,200,11.19
2022-06-20T07:25:00+03:00,250,10.79
2022-06-20T07:25:00+03:00,300,10.41
2022-06-20T07:25:00+03:00,350,10.08
2022-06-20T07:25:00+03:00,400,9.77
2022-06-20T07:25:00+03:00,450,9.49
2022-06-20T07:25:00+03:00,500,9.23
2022-06-20T07:25:00+03:00,550,8.96
2022-06-20T07:25:00+03:00,600,8.69
2022-06-20T07:30:00+03:00,0,13.28
2022-06-20T07:30:00+03:00,50,12.86
2022-06-20T07:30:00+03:00,100,12.29
2022-06-20T07:30:00+03:00,150,11.83
2022-06-20T07:30:00+03:00,200,11.4
2022-06-20T07:30:00+03:00,250,10.91
2022-06-20T07:30:00+03:00,300,10.54
2022-06-20T07:30:00+03:00,350,10.2
2022-06-20T07:30:00+03:00,400,9.88
2022-06-20T07:30:00+03:00,450,9.56
2022-06-20T07:30:00+03:00,500,9.26
2022-06-20T07:30:00+03:00,550,8.94
2022-06-20T07:30:00+03:00,600,8.62
2022-06-20T07:35:00+03:00,0,13.36
2022-06-20T07:35:00+03:00,50,12.9
2022-06-20T07:35:00+03:00,100,12.35
2022-06-20T07:35:00+03:00,150,11.88
2022-06-20T07:35:00+03:00,200,11.42
2022-06-20T07:35:00+03:00,250,11.02
2022-06-20T07:35:00+03:00,300,10.63
2022-06-20T07:35:00+03:00,350,10.28
2022-06-20T07:35:00+03:00,400,9.96
2022-06-20T07:35:00+03:00,450,9.65
2022-06-20T07:35:00+03:00,500,9.35
2022-06-20T07:35:00+03:00,550,9.04
2022-06-20T07:35:00+03:00,600,8.73
2022-06-20T07:40:00+03:00,0,13.32
2022-06-20T07:40:00+03:00,50,12.93
2022-06-20T07:40:00+03:00,100,12.41
2022-06-20T07:40:00+03:00,150,11.92
2022-06-20T07:40:00+03:00,200,11.5
2022-06-20T07:40:00+03:00,250,11.11
2022-06-20T07:40:00+03:00,300,10.75
2022-06-20T07:40:00+03:00,350,10.41
2022-06-20T07:40:00+03:00,400,10.1
2022-06-20T07:40:00+03:00,450,9.81
2022-06-20T07:40:00+03:00,500,9.53
2022-06-20T07:40:00+03:00,550,9.24
2022-06-20T07:40:00+03:00,600,8.95
2022-06-20T07:45:00+03:00,0,13.11
2022-06-20T07:45:00+03:00,50,12.66
2022-06-20T07:45:00+03:00,100,12.16
2022-06-20T07:45:00+03:00,150,11.67
2022-06-20T07:45:00+03:00,200,11.27
2022-06-20T07:45:00+03:00,250,10.9
2022-06-20T07:45:00+03:00,300,10.53
2022-06-20T07:45:00+03:00,350,10.19
2022-06-20T07:45:00+03:00,400,9.88
2022-06-20T07:45:00+03:00,450,9.59
2022-06-20T07:45:00+03:00,500,9.31
2022-06-20T07:45:00+03:00,550,9.03
2022-06-20T07:45:00+03:00,600,8.74
2022-06-20T07:50:00+03:00,0,13.31
2022-06-20T07:50:00+03:00,50,12.73
2022-06-20T07:50:00+03:00,100,12.09
2022-06-20T07:50:00+03:00,150,11.54
2022-06-20T07:50:00+03:00,200,11.11
2022-06-20T07:50:00+03:00,250,10.69
2022-06-20T07:50:00+03:00,300,10.32
2022-06-20T07:50:00+03:00,350,9.99
2022-06-20T07:50:00+03:00,400,9.68
2022-06-20T07:50:00+03:00,450,9.4
2022-06-20T07:50:00+03:00,500,9.14
2022-06-20T07:50:00+03:00,550,8.87
2022-06-20T07:50:00+03:00,600,8.6
2022-06-20T07:55:00+03:00,0,13.26
2022-06-20T07:55:00+03:00,50,12.78
2022-06-20T07:55:00+03:00,100,12.16
2022-06-20T07:55:00+03:00,150,11.61
2022-06-20T07:55:00+03:00,200,11.21
2022-06-20T07:55:00+03:00,250,10.75
2022-06-20T07:55:00+03:00,300,10.36
2022-06-20T07:55:00+03:00,350,10.01
2022-06-20T07:55:00+03:00,400,9.7
2022-06-20T07:55:00+03:00,450,9.4
2022-06-20T07:55:00+03:00,500,9.12
2022-06-20T07:55:00+03:00,550,8.84
2022-06-20T07:55:00+03:00,600,8.55
2022-06-20T08:00:00+03:00,0,13.51
2022-06-20T08:00:00+03:00,50,12.94
2022-06-20T08:00:00+03:00,100,12.23
2022-06-20T08:00:00+03:00,150,11.64
2022-06-20T08:00:00+03:00,200,11.1
2022-06-20T08:00:00+03:00,250,10.6
2022-06-20T08:00:00+03:00,300,10.14
2022-06-20T08:00:00+03:00,350,9.75
2022-06-20T08:00:00+03:00,400,9.4
2022-06-20T08:00:00+03:00,450,9.08
2022-06-20T08:00:00+03:00,500,8.77
2022-06-20T08:00:00+03:00,550,8.45
2022-06-20T08:00:00+03:00,600,8.13
2022-06-20T08:05:00+03:00,0,13.69
2022-06-20T08:05:00+03:00,50,12.95
2022-06-20T08:05:00+03:00,100,12.23
2022-06-20T08:05:00+03:00,150,11.62
2022-06-20T08:05:00+03:00,200,11.09
2022-06-20T08:05:00+03:00,250,10.59
2022-06-20T08:05:00+03:00,300,10.13
2022-06-20T08:05:00+03:00,350,9.73
2022-06-20T08:05:00+03:00,400,9.39
2022-06-20T08:05:00+03:00,450,9.07
2022-06-20T08:05:00+03:00,500,8.75
2022-06-20T08:05:00+03:00,550,8.43
2022-06-20T08:05:00+03:00,600,8.1
2022-06-20T08:10:00+03:00,0,13.71
2022-06-20T08:10:00+03:00,50,12.95
2022-06-20T08:10:00+03:00,100,12.22
2022-06-20T08:10:00+03:00,150,11.7
2022-06-20T08:10:00+03:00,200,11.24
2022-06-20T08:10:00+03:00,250,10.79
2022-06-20T08:10:00+03:00,300,10.35
2022-06-20T08:10:00+03:00,350,9.97
2022-06-20T08:10:00+03:00,400,9.66
2022-06-20T08:10:00+03:00,450,9.35
2022-06-20T08:10:00+03:00,500,9.05
2022-06-20T08:10:00+03:00,550,8.73
2022-06-20T08:10:00+03:00,600,8.42
2022-06-20T08:15:00+03:00,0,13.77
2022-06-20T08:15:00+03:00,50,13.0
2022-06-20T08:15:00+03:00,100,12.32
2022-06-20T08:15:00+03:00,150,11.76
2022-06-20T08:15:00+03:00,200,11.31
2022-06-20T08:15:00+03:00,250,10.8
2022-06-20T08:15:00+03:00,300,10.38
2022-06-20T08:15:00+03:00,350,10.01
2022-06-20T08:15:00+03:00,400,9.67
2022-06-20T08:15:00+03:00,450,9.36
2022-06-20T08:15:00+03:00,500,9.04
2022-06-20T08:15:00+03:00,550,8.71
2022-06-20T08:15:00+03:00,600,8.39
2022-06-20T08:20:00+03:00,0,13.75
2022-06-20T08:20:00+03:00,50,13.17
2022-06-20T08:20:00+03:00,100,12.41
2022-06-20T08:20:00+03:00,150,11.78
2022-06-20T08:20:00+03:00,200,11.25
2022-06-20T08:20:00+03:00,250,10.73
2022-06-20T08:20:00+03:00,300,10.29
2022-06-20T08:20:00+03:00,350,9.9
2022-06-20T08:20:00+03:00,400,9.56
2022-06-20T08:20:00+03:00,450,9.25
2022-06-20T08:20:00+03:00,500,8.96
2022-06-20T08:20:00+03:00,550,8.66
2022-06-20T08:20:00+03:00,600,8.36
2022-06-20T08:25:00+03:00,0,13.79
2022-06-20T08:25:00+03:00,50,13.13
2022-06-20T08:25:00+03:00,100,12.44
2022-06-20T08:25:00+03:00,150,11.89
2022-06-20T08:25:00+03:00,200,11.41
2022-06-20T08:25:00+03:00,250,10.93
2022-06-20T08:25:00+03:00,300,10.45
2022-06-20T08:25:00+03:00,350,10.04
2022-06-20T08:25:00+03:00,400,9.71
2022-06-20T08:25:00+03:00,450,9.38
2022-06-20T08:25:00+03:00,500,9.05
2022-06-20T08:25:00+03:00,550,8.71
2022-06-20T08:25:00+03:00,600,8.37
2022-06-20T08:30:00+03:00,0,13.91
2022-06-20T08:30:00+03:00,50,13.22
2022-06-20T08:30:00+03:00,100,12.47
2022-06-20T08:30:00+03:00,150,11.77
2022-06-20T08:30:00+03:00,200,11.22
2022-06-20T08:30:00+03:00,250,10.72
2022-06-20T08:30:00+03:00,300,10.28
2022-06-20T08:30:00+03:00,350,9.9
2022-06-20T08:30:00+03:00,400,9.56
2022-06-20T08:30:00+03:00,450,9.24
2022-06-20T08:30:00+03:00,500,8.95
2022-06-20T08:30:00+03:00,550,8.66
2022-06-20T08:30:00+03:00,600,8.37
2022-06-20T08:35:00+03:00,0,13.89
2022-06-20T08:35:00+03:00,50,13.18
2022-06-20T08:35:00+03:00,100,12.5
2022-06-20T08:35:00+03:00,150,11.89
2022-06-20T08:35:00+03:00,200,11.4
2022-06-20T08:35:00+03:00,250,10.96
2022-06-20T08:35:00+03:00,300,10.49
2022-06-20T08:35:00+03:00,350,10.09
2022-06-20T08:35:00+03:00,400,9.75
2022-06-20T08:35:00+03:00,450,9.44
2022-06-20T08:35:00+03:00,500,9.12
2022-06-20T08:35:00+03:00,550,8.8
2022-06-20T08:35:00+03:00,600,8.48
2022-06-20T08:40:00+03:00,0,13.63
2022-06-20T08:40:00+03:00,50,13.19
2022-06-20T08:40:00+03:00,100,12.63
2022-06-20T08:40:00+03:00,150,12.13
2022-06-20T08:40:00+03:00,200,11.62
2022-06-20T08:40:00+03:00,250,11.11
2022-06-20T08:40:00+03:00,300,10.68
2022-06-20T08:40:00+03:00,350,10.3
2022-06-20T08:40:00+03:00,400,9.94
2022-06-20T08:40:00+03:00,450,9.59
2022-06-20T08:40:00+03:00,500,9.25
2022-06-20T08:40:00+03:00,550,8.89
2022-06-20T08:40:00+03:00,600,8.53
2022-06-20T08:45:00+03:00,0,13.55
2022-06-20T08:45:00+03:00,50,13.18
2022-06-20T08:45:00+03:00,100,12.67
2022-06-20T08:45:00+03:00,150,12.11
2022-06-20T08:45:00+03:00,200,11.59
2022-06-20T08:45:00+03:00,250,11.19
2022-06-20T08:45:00+03:00,300,10.72
2022-06-20T08:45:00+03:00,350,10.31
2022-06-20T08:45:00+03:00,400,9.96
2022-06-20T08:45:00+03:00,450,9.62
2022-06-20T08:45:00+03:00,500,9.29
2022-06-20T08:45:00+03:00,550,8.95
2022-06-20T08:45:00+03:00,600,8.61
2022-06-20T08:50:00+03:00,0,13.78
2022-06-20T08:50:00+03:00,50,13.37
2022-06-20T08:50:00+03:00,100,12.82
2022-06-20T08:50:00+03:00,150,12.17
2022-06-20T08:50:00+03:00,200,11.64
2022-06-20T08:50:00+03:00,250,11.11
2022-06-20T08:50:00+03:00,300,10.57
2022-06-20T08:50:00+03:00,350,10.11
2022-06-20T08:50:00+03:00,400,9.72
2022-06-20T08:50:00+03:00,450,9.34
2022-06-20T08:50:00+03:00,500,8.97
2022-06-20T08:50:00+03:00,550,8.59
2022-06-20T08:50:00+03:00,600,8.21
2022-06-20T08:55:00+03:00,0,13.73
2022-06-20T08:55:00+03:00,50,13.35
2022-06-20T08:55:00+03:00,100,12.78
2022-06-20T08:55:00+03:00,150,12.24
2022-06-20T08:55:00+03:00,200,11.73
2022-06-20T08:55:00+03:00,250,11.21
2022-06-20T08:55:00+03:00,300,10.69
2022-06-20T08:55:00+03:00,350,10.25
2022-06-20T08:55:00+03:00,400,9.87
2022-06-20T08:55:00+03:00,450,9.5
2022-06-20T08:55:00+03:00,500,9.12
2022-06-20T08:55:00+03:00,550,8.73
2022-06-20T08:55:00+03:00,600,8.34
2022-06-20T09:00:00+03:00,0,13.8
2022-06-20T09:00:00+03:00,50,13.35
2022-06-20T09:00:00+03:00,100,12.78
2022-06-20T09:00:00+03:00,150,12.22
2022-06-20T09:00:00+03:00,200,11.69
2022-06-20T09:00:00+03:00,250,11.18
2022-06-20T09:00:00+03:00,300,10.68
2022-06-20T09:00:00+03:00,350,10.24
2022-06-20T09:00:00+03:00,400,9.87
2022-06-20T09:00:00+03:00,450,9.5
2022-06-20T09:00:00+03:00,500,9.13
2022-06-20T09:00:00+03:00,550,8.75
2022-06-20T09:00:00+03:00,600,8.36
2022-06-20T09:05:00+03:00,0,13.99
2022-06-20T09:05:00+03:00,50,13.36
2022-06-20T09:05:00+03:00,100,12.71
2022-06-20T09:05:00+03:00,150,12.1
2022-06-20T09:05:00+03:00,200,11.58
2022-06-20T09:05:00+03:00,250,11.1
2022-06-20T09:05:00+03:00,300,10.6
2022-06-20T09:05:00+03:00,350,10.18
2022-06-20T09:05:00+03:00,400,9.83
2022-06-20T09:05:00+03:00,450,9.49
2022-06-20T09:05:00+03:00,500,9.15
2022-06-20T09:05:00+03:00,550,8.8
2022-06-20T09:05:00+03:00,600,8.45
2022-06-20T09:10:00+03:00,0,14.12
2022-06-20T09:10:00+03:00,50,13.39
2022-06-20T09:10:00+03:00,100,12.73
2022-06-20T09:10:00+03:00,150,12.12
2022-06-20T09:10:00+03:00,200,11.55
2022-06-20T09:10:00+03:00,250,11.02
2022-06-20T09:10:00+03:00,300,10.51
2022-06-20T09:10:00+03:00,350,10.08
2022-06-20T09:10:00+03:00,400,9.71
2022-06-20T09:10:00+03:00,450,9.35
2022-06-20T09:10:00+03:00,500,8.98
2022-06-20T09:10:00+03:00,550,8.6
2022-06-20T09:10:00+03:00,600,8.23
2022-06-20T09:15:00+03:00,0,14.16
2022-06-20T09:15:00+03:00,50,13.36
2022-06-20T09:15:00+03:00,100,12.59
2022-06-20T09:15:00+03:00,150,12.06
2022-06-20T09:15:00+03:00,200,11.56
2022-06-20T09:15:00+03:00,250,11.04
2022-06-20T09:15:00+03:00,300,10.61
2022-06-20T09:15:00+03:00,350,10.23
2022-06-20T09:15:00+03:00,400,9.9
2022-06-20T09:15:00+03:00,450,9.58
2022-06-20T09:15:00+03:00,500,9.26
2022-06-20T09:15:00+03:00,550,8.92
2022-06-20T09:15:00+03:00,600,8.59
2022-06-20T09:20:00+03:00,0,14.51
2022-06-20T09:20:00+03:00,50,13.54
2022-06-20T09:20:00+03:00,100,12.75
2022-06-20T09:20:00+03:00,150,12.16
2022-06-20T09:20:00+03:00,200,11.65
2022-06-20T09:20:00+03:00,250,11.14
2022-06-20T09:20:00+03:00,300,10.64
2022-06-20T09:20:00+03:00,350,10.23
2022-06-20T09:20:00+03:00,400,9.89
2022-06-20T09:20:00+03:00,450,9.55
2022-06-20T09:20:00+03:00,500,9.21
2022-06-20T09:20:00+03:00,550,8.85
2022-06-20T09:20:00+03:00,600,8.49
2022-06-20T09:25:00+03:00,0,14.45
2022-06-20T09:25:00+03:00,50,13.57
2022-06-20T09:25:00+03:00,100,12.73
2022-06-20T09:25:00+03:00,150,12.1
2022-06-20T09:25:00+03:00,200,11.6
2022-06-20T09:25:00+03:00,250,11.12
2022-06-20T09:25:00+03:00,300,10.63
2022-06-20T09:25:00+03:00,350,10.24
2022-06-20T09:25:00+03:00,400,9.91
2022-06-20T09:25:00+03:00,450,9.61
2022-06-20T09:25:00+03:00,500,9.31
2022-06-20T09:25:00+03:00,550,8.99
2022-06-20T09:25:00+03:00,600,8.68
2022-06-20T09:30:00+03:00,0,15.02
2022-06-20T09:30:00+03:00,50,13.74
2022-06-20T09:30:00+03:00,100,12.64
2022-06-20T09:30:00+03:00,150,12.01
2022-06-20T09:30:00+03:00,200,11.47
2022-06-20T09:30:00+03:00,250,10.97
2022-06-20T09:30:00+03:00,300,10.55
2022-06-20T09:30:00+03:00,350,10.2
2022-06-20T09:30:00+03:00,400,9.91
2022-06-20T09:30:00+03:00,450,9.65
2022-06-20T09:30:00+03:00,500,9.4
2022-06-20T09:30:00+03:00,550,9.13
2022-06-20T09:30:00+03:00,600,8.86
2022-06-20T09:35:00+03:00,0,15.48
2022-06-20T09:35:00+03:00,50,13.92
2022-06-20T09:35:00+03:00,100,12.74
2022-06-20T09:35:00+03:00,150,12.03
2022-06-20T09:35:00+03:00,200,11.5
2022-06-20T09:35:00+03:00,250,10.99
2022-06-20T09:35:00+03:00,300,10.57
2022-06-20T09:35:00+03:00,350,10.22
2022-06-20T09:35:00+03:00,400,9.95
2022-06-20T09:35:00+03:00,450,9.69
2022-06-20T09:35:00+03:00,500,9.46
2022-06-20T09:35:00+03:00,550,9.21
2022-06-20T09:35:00+03:00,600,8.95
2022-06-20T09:40:00+03:00,0,15.56
2022-06-20T09:40:00+03:00,50,14.06
2022-06-20T09:40:00+03:00,100,13.0
2022-06-20T09:40:00+03:00,150,12.32
2022-06-20T09:40:00+03:00,200,11.63
2022-06-20T09:40:00+03:00,250,11.05
2022-06-20T09:40:00+03:00,300,10.6
2022-06-20T09:40:00+03:00,350,10.21
2022-06-20T09:40:00+03:00,400,9.88
2022-06-20T09:40:00+03:00,450,9.56
2022-06-20T09:40:00+03:00,500,9.24
2022-06-20T09:40:00+03:00,550,8.91
2022-06-20T09:40:00+03:00,600,8.59
2022-06-20T09:45:00+03:00,0,15.76
2022-06-20T09:45:00+03:00,50,14.45
2022-06-20T09:45:00+03:00,100,13.05
2022-06-20T09:45:00+03:00,150,12.24
2022-06-20T09:45:00+03:00,200,11.63
2022-06-20T09:45:00+03:00,250,11.1
2022-06-20T09:45:00+03:00,300,10.69
2022-06-20T09:45:00+03:00,350,10.35
2022-06-20T09:45:00+03:00,400,10.09
2022-06-20T09:45:00+03:00,450,9.88
2022-06-20T09:45:00+03:00,500,9.73
2022-06-20T09:45:00+03:00,550,9.56
2022-06-20T09:45:00+03:00,600,9.39
2022-06-20T09:50:00+03:00,0,15.77
2022-06-20T09:50:00+03:00,50,14.49
2022-06-20T09:50:00+03:00,100,13.21
2022-06-20T09:50:00+03:00,150,12.54
2022-06-20T09:50:00+03:00,200,11.94
2022-06-20T09:50:00+03:00,250,11.34
2022-06-20T09:50:00+03:00,300,10.92
2022-06-20T09:50:00+03:00,350,10.57
2022-06-20T09:50:00+03:00,400,10.28
2022-06-20T09:50:00+03:00,450,10.01
2022-06-20T09:50:00+03:00,500,9.77
2022-06-20T09:50:00+03:00,550,9.51
2022-06-20T09:50:00+03:00,600,9.25
2022-06-20T09:55:00+03:00,0,16.54
2022-06-20T09:55:00+03:00,50,14.85
2022-06-20T09:55:00+03:00,100,13.51
2022-06-20T09:55:00+03:00,150,12.76
2022-06-20T09:55:00+03:00,200,12.11
2022-06-20T09:55:00+03:00,250,11.5
2022-06-20T09:55:00+03:00,300,10.99
2022-06-20T09:55:00+03:00,350,10.59
2022-06-20T09:55:00+03:00,400,10.28
2022-06-20T09:55:00+03:00,450,9.97
2022-06-20T09:55:00+03:00,500,9.68
2022-06-20T09:55:00+03:00,550,9.36
2022-06-20T09:55:00+03:00,600,9.04
2022-06-20T10:00:00+03:00,0,16.35
2022-06-20T10:00:00+03:00,50,14.56
2022-06-20T10:00:00+03:00,100,13.47
2022-06-20T10:00:00+03:00,150,12.66
2022-06-20T10:00:00+03:00,200,12.07
